id,sentence,meaning,created_at,updated_at,word_id,language,category_id
1653,好きな食べ物は何ですか？,What is your favorite food?,2026-07-11T13:35:15.832798+00:00,2026-07-11T13:35:15.832798+00:00,925,ja,
1654,南の島で泳ぐ。,Swim on a southern island.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,851,ja,39
1655,体を動かす。,Move one's body.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,861,ja,59
1656,四月から新しい学校に通う。,I start attending a new school from April.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,838,ja,44
1657,二人で映画を見た。,We two watched a movie.,2026-07-11T13:35:15.832798+00:00,2026-07-11T13:35:15.832798+00:00,922,ja,
1658,毎日勉強する。,I study every day.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,840,ja,44
1659,鼻をかむ。,Blow one's nose.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,824,ja,17
1660,夏休みは七月から始まる。,Summer vacation starts in July.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,946,ja,6
1661,新鮮な食べ物を選ぶ。,Choose fresh food.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,925,ja,72
1662,家族の写真を見せる。,I show a photo of my family.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,849,ja,28
1663,今日の授業は楽しかった。,Today's class was fun.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,919,ja,44
1664,毎朝公園で散歩する。,I take a walk in the park every morning.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,836,ja,59
1665,十二月はクリスマスがある。,December has Christmas.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,813,ja,6
1666,コーヒーは千円です。,The coffee is 1000 yen.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,910,ja,71
1667,入口の前で待っている。,I am waiting in front of the entrance.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,12,ja,41
1668,何時ですか？,What time is it?,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,850,ja,6
1669,三人でランチを食べた。,Three of us had lunch.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,871,ja,71
1670,宿題をやった。,I did my homework.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,1021,ja,44
1671,この道は安全です。,This road is safe.,2026-07-11T13:35:15.832798+00:00,2026-07-11T13:35:15.832798+00:00,893,ja,
1672,百円の切手を買う。,Buy a 100-yen stamp.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,864,ja,81
1673,一日に三回歯を磨く。,I brush my teeth three times a day.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,845,ja,17
1674,手紙に切手を貼る。,Affix a stamp to a letter.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,864,ja,81
1675,北の空に星が光る。,Stars shine in the northern sky.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,923,ja,34
1676,十一月は秋の終わりだ。,November is the end of autumn.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,902,ja,34
1677,鳥のさえずりが聞こえる。,I can hear birds chirping.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,942,ja,36
1678,黒板消しで消した。,I erased it with the blackboard eraser.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,832,ja,44
1679,三月は卒業式の季節だ。,March is the season of graduation ceremonies.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,921,ja,44
1680,姉と買い物に行く。,Go shopping with my older sister.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,950,ja,50
1681,出発の時間は九時です。,The departure time is 9 o'clock.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,903,ja,6
1682,お母さんは今どこにいますか？,Where is your mom now?,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,879,ja,28
1683,地図で目的地を探す。,Find the destination on a map.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,869,ja,39
1684,動物園に行った。,I went to the zoo.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,949,ja,36
1685,夜に星が見える。,Stars are visible at night.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,866,ja,34
1686,七月は夏休みが始まる。,Summer vacation begins in July.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,915,ja,6
1687,去年の夏に海外旅行した。,I traveled abroad last summer.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,928,ja,39
1688,友達と一緒に映画を見た。,I watched a movie together with a friend.,2026-07-11T13:35:15.832798+00:00,2026-07-11T13:35:15.832798+00:00,933,ja,
1689,今年の目標は何ですか？,What is your goal for this year?,2026-07-11T13:35:15.832798+00:00,2026-07-11T13:35:15.832798+00:00,891,ja,
1690,お米を買ってきた。,I bought some rice.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,875,ja,72
1691,お名前は何ですか？,What is your name?,2026-07-11T13:35:15.832798+00:00,2026-07-11T13:35:15.832798+00:00,848,ja,
1692,猫に名前をつけた。,I gave the cat a name.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,848,ja,36
1693,お父さんは今どこにいますか？,Where is your dad now?,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,882,ja,28
1694,千円札を持っている。,I have a 1000 yen bill.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,910,ja,50
1695,国のために働く。,Work for one's country.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,940,ja,48
1696,今月の予定を教えてください。,Please tell me your plans for this month.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,938,ja,6
1697,彼女は医者になりたい。,She wants to become a doctor.,2026-07-11T13:35:15.832798+00:00,2026-07-11T13:35:15.832798+00:00,818,ja,
1698,小学校の先生に会った。,I met my elementary school teacher.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,1057,ja,44
1699,九月は台風が多い。,There are many typhoons in September.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,835,ja,34
1700,八月は一番暑い月だ。,August is the hottest month.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,898,ja,34
1701,夏に海へ行く。,I go to the sea in summer.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,842,ja,39
1702,医者に診てもらった。,I had the doctor examine me.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,818,ja,79
1703,北へ向かう。,Head north.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,923,ja,41
1704,食堂が混んでいる。,The cafeteria is crowded.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,908,ja,71
1705,頭がいい人だ。,He is a smart person.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,920,ja,57
1706,左側に座ってください。,Please sit on the left side.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,1074,ja,41
1707,今夜は月がきれいだ。,The moon is beautiful tonight.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,816,ja,34
1708,彼は学校で一番背が高い。,He is the tallest in school.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,857,ja,63
1709,先生に質問した。,I asked the teacher a question.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,878,ja,44
1710,外で遊ぶ。,Play outside.,2026-07-11T13:35:15.832798+00:00,2026-07-11T13:35:15.832798+00:00,862,ja,
1711,今夜、映画を見よう。,Let's watch a movie tonight.,2026-07-11T13:35:15.832798+00:00,2026-07-11T13:35:15.832798+00:00,816,ja,
1712,今日の宿題は作文だ。,Today's homework is a composition.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,1021,ja,44
1713,顔を洗う。,Wash one's face.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,895,ja,17
1714,右手に荷物を持っている。,I am holding luggage in my right hand.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,844,ja,41
1715,お金が足りない。,I don't have enough money.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,819,ja,50
1716,夜遅くまで仕事する。,Work until late at night.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,866,ja,48
1717,南の方角に進む。,Head in the southern direction.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,851,ja,41
1718,学生の頃は貧乏だった。,I was poor during my student days.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,918,ja,50
1719,首をかしげる。,Tilt one's head.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,913,ja,17
1720,子供たちが公園で遊んでいる。,Children are playing in the park.,2026-07-11T13:35:15.832798+00:00,2026-07-11T13:35:15.832798+00:00,843,ja,
1721,今月は出費が多かった。,I had a lot of expenses this month.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,938,ja,50
1722,仕事が終わってから食事をした。,I had a meal after work.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,887,ja,48
1723,右手でペンを持つ。,I hold a pen in my right hand.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,844,ja,41
1724,先生が黒板に書いた。,The teacher wrote on the blackboard.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,832,ja,44
1725,妹と一緒に遊ぶ。,Play together with my younger sister.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,904,ja,28
1726,写真を撮りましょう。,Let's take a photo.,2026-07-11T13:35:15.832798+00:00,2026-07-11T13:35:15.832798+00:00,892,ja,
1727,駅の前で待つ。,Wait in front of the station.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,941,ja,82
1728,友達と遊ぶ。,Play with friends.,2026-07-11T13:35:15.832798+00:00,2026-07-11T13:35:15.832798+00:00,897,ja,
1729,家族と食事する。,Dine with family.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,890,ja,28
1730,風をひいた。,I caught a cold.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,867,ja,17
1731,毎日仕事に行く。,I go to work every day.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,887,ja,48
1732,三人家族です。,We are a family of three.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,871,ja,28
1733,兄と一緒に遊ぶ。,Play with my older brother.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,930,ja,28
1734,二人の意見は同じだ。,The two of them have the same opinion.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,922,ja,65
1735,鶏肉を炒める。,Stir-fry chicken.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,929,ja,28
1736,何が一番好きですか？,What do you like the most?,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,857,ja,65
1737,家族の写真を飾った。,I displayed a family photo.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,892,ja,28
1738,三年前に日本に来た。,I came to Japan three years ago.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,941,ja,6
1739,入口はどこですか？,Where is the entrance?,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,12,ja,41
1740,十月にハロウィンがある。,Halloween is in October.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,830,ja,6
1741,出口はあちらです。,The exit is over there.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,11,ja,41
1742,九月から新学期が始まる。,The new semester starts in September.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,835,ja,44
1743,どんな動物が好きですか。,What kind of animals do you like?,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,949,ja,36
1744,五月の空は青くてきれいだ。,The May sky is blue and beautiful.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,885,ja,34
1745,冬休みに家族で旅行する。,I travel with my family during winter vacation.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,899,ja,39
1746,二月は一年で一番寒い月だ。,February is the coldest month of the year.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,906,ja,34
1747,先週の月曜日に映画を見た。,I watched a movie last Monday.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,758,ja,6
1748,駅員さんが切符を確認した。,The station worker checked the ticket.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,945,ja,82
1749,高校に入学した。,I entered high school.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,822,ja,44
1750,お茶を入れましょうか？,Shall I make some tea?,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,846,ja,28
1751,今日の天気はいいです。,Today's weather is fine.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,896,ja,34
1752,家に帰る。,I go home.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,809,ja,28
1753,夏休みに旅行する。,I travel during summer vacation.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,946,ja,39
1754,非常出口を確認してください。,Please check the emergency exit.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,11,ja,41
1755,鶏肉は豚肉より安い。,Chicken is cheaper than pork.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,929,ja,65
1756,道の右側を歩く。,I walk on the right side of the road.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,873,ja,41
1757,何が好きですか？,What do you like?,2026-07-11T13:35:15.832798+00:00,2026-07-11T13:35:15.832798+00:00,850,ja,
1758,冬休みは十二月から始まる。,Winter vacation starts in December.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,899,ja,6
1759,私は学生です。,I am a student.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,918,ja,44
1760,夕方の空がきれいだ。,The evening sky is beautiful.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,808,ja,34
1761,十月は紅葉が美しい。,Autumn foliage is beautiful in October.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,830,ja,34
1762,三月に桜が咲く。,Cherry blossoms bloom in March.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,921,ja,34
1763,りんごを一つください。,Please give me one apple.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,937,ja,72
1764,一緒に行きましょう。,Let's go together.,2026-07-11T13:35:15.832798+00:00,2026-07-11T13:35:15.832798+00:00,933,ja,
1765,冬は寒い。,Winter is cold.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,927,ja,34
1766,午後三時に会議がある。,There is a meeting at 3 PM.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,876,ja,48
1767,今日は晴れている。,Today is sunny.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,919,ja,34
1768,お父さん、おかえり！,"Welcome home, dad!",2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,882,ja,28
1769,一月は一年の最初の月だ。,January is the first month of the year.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,853,ja,6
1770,十一月に文化祭がある。,There is a school festival in November.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,902,ja,44
1771,来年大学に入学する。,I will enter university next year.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,901,ja,44
1772,お母さん、ただいま！,"Mom, I'm home!",2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,879,ja,28
1773,二月はバレンタインデーがある。,February has Valentine's Day.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,906,ja,6
1774,強い風が吹いている。,A strong wind is blowing.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,867,ja,34
1775,五月はゴールデンウィークがある。,May has Golden Week.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,885,ja,6
1776,安全に気をつけてください。,Please be careful about safety.,2026-07-11T13:35:15.832798+00:00,2026-07-11T13:35:15.832798+00:00,893,ja,
1777,午後はゆっくり休む。,I rest in the afternoon.,2026-07-11T13:35:15.832798+00:00,2026-08-29T05:35:26.246638+00:00,876,ja,6
